title,Mentions LLM Limitations
A Large Language Model Enhanced Sequential Recommender for Joint Video and Comment Recommendation,no
Integrating Large Language Models for Severity Classification in Traffic Incident Management: A Machine Learning Approach,no
Motion Generation from Fine-grained Textual Descriptions,no
FMM-Attack: A Flow-based Multi-modal Adversarial Attack on Video-based LLMs,no
VSTAR: Generative Temporal Nursing for Longer Dynamic Video Synthesis,no
An Entropy-based Text Watermarking Detection Method,yes
Vi-Mistral-X: Building a Vietnamese Language Model with Advanced Continual Pre-training,no
LlamaFactory: Unified Efficient Fine-Tuning of 100+ Language Models,no
ManiPose: A Comprehensive Benchmark for Pose-aware Object Manipulation in Robotics,no
BadEdit: Backdooring large language models by model editing,yes
Adaptive Ensembles of Fine-Tuned Transformers for LLM-Generated Text Detection,no
Out-of-Distribution Detection Using Peer-Class Generated by Large Language Model,yes
PuzzleVQA: Diagnosing Multimodal Reasoning Challenges of Language Models with Abstract Visual Patterns,yes
Polaris: A Safety-focused LLM Constellation Architecture for Healthcare,no
LeanReasoner: Boosting Complex Logical Reasoning with Lean,yes
Mapping LLM Security Landscapes: A Comprehensive Stakeholder Risk Assessment Proposal,no
Reading Users' Minds from What They Say: An Investigation into LLM-based Empathic Mental Inference,no
Facilitating Pornographic Text Detection for Open-Domain Dialogue Systems via Knowledge Distillation of Large Language Models,no
Instruction Multi-Constraint Molecular Generation Using a Teacher-Student Large Language Model,no
SumTra: A Differentiable Pipeline for Few-Shot Cross-Lingual Summarization,no
Technical Report: Competition Solution For BetterMixture,no
From Representational Harms to Quality-of-Service Harms: A Case Study on Llama 2 Safety Safeguards,yes
A Study of Vulnerability Repair in JavaScript Programs with Large Language Models,no
VL-ICL Bench: The Devil in the Details of Benchmarking Multimodal In-Context Learning,yes
Automatic Summarization of Doctor-Patient Encounter Dialogues Using Large Language Model through Prompt Tuning,no
LLMs-based Few-Shot Disease Predictions using EHR: A Novel Approach Combining Predictive Agent Reasoning and Critical Agent Instruction,no
LLMLingua-2: Data Distillation for Efficient and Faithful Task-Agnostic Prompt Compression,yes
Chain-of-Spot: Interactive Reasoning Improves Large Vision-Language Models,no
Dated Data: Tracing Knowledge Cutoffs in Large Language Models,yes
Bypassing LLM Watermarks with Color-Aware Substitutions,no
Automatic Information Extraction From Employment Tribunal Judgements Using Large Language Models,no
Supporting Energy Policy Research with Large Language Models,no
Semantic Layering in Room Segmentation via LLMs,yes
Yell At Your Robot: Improving On-the-Fly from Language Corrections,no
Toward Sustainable GenAI using Generation Directives for Carbon-Friendly Large Language Model Inference,yes
HYDRA: A Hyper Agent for Dynamic Compositional Visual Reasoning,yes
Agent-FLAN: Designing Data and Methods of Effective Agent Tuning for Large Language Models,yes
Compositional 3D Scene Synthesis with Scene Graph Guided Layout-Shape Generation,no
MELTing point: Mobile Evaluation of Language Transformers,no
Contextual Moral Value Alignment Through Context-Based Aggregation,yes
RelationVLM: Making Large Vision-Language Models Understand Visual Relations,no
Investigating Text Shortening Strategy in BERT: Truncation vs Summarization,no
Automated Data Curation for Robust Language Model Fine-Tuning,yes
Instructing Large Language Models to Identify and Ignore Irrelevant Conditions,yes
Pragmatic Competence Evaluation of Large Language Models for Korean,yes
Enhancing Formal Theorem Proving: A Comprehensive Dataset for Training AI Models on Coq Code,yes
LHMKE: A Large-scale Holistic Multi-subject Knowledge Evaluation Benchmark for Chinese Large Language Models,no
Chart-based Reasoning: Transferring Capabilities from LLMs to VLMs,no
AlphaFin: Benchmarking Financial Analysis with Retrieval-Augmented Stock-Chain Framework,no
Factorized Learning Assisted with Large Language Model for Gloss-free Sign Language Translation,yes
AffineQuant: Affine Transformation Quantization for Large Language Models,no
To Help or Not to Help: LLM-based Attentive Support for Human-Robot Group Interactions,no
UniBind: LLM-Augmented Unified and Balanced Representation Space to Bind Them All,yes
RigorLLM: Resilient Guardrails for Large Language Models against Undesired Content,no
"Securing Large Language Models: Threats, Vulnerabilities and Responsible Practices",yes
DetToolChain: A New Prompting Paradigm to Unleash Detection Ability of MLLM,no
Embodied LLM Agents Learn to Cooperate in Organized Teams,yes
WoLF: Wide-scope Large Language Model Framework for CXR Understanding,no
CrossTune: Black-Box Few-Shot Classification with Label Enhancement,no
VisionGPT: LLM-Assisted Real-Time Anomaly Detection for Safe Visual Navigation,no
Third-Party Language Model Performance Prediction from Instruction,yes
Towards Interpretable Hate Speech Detection using Large Language Model-extracted Rationales,yes
Dr3: Ask Large Language Models Not to Give Off-Topic Answers in Open Domain Multi-Hop Question Answering,yes
Interpretable User Satisfaction Estimation for Conversational Systems with Large Language Models,yes
Improving Generalizability of Extracting Social Determinants of Health Using Large Language Models through Prompt-tuning,yes
RankPrompt: Step-by-Step Comparisons Make Language Models Better Reasoners,yes
Advancing Time Series Classification with Multimodal Language Modeling,yes
Characteristic AI Agents via Large Language Models,no
"OpenEval: Benchmarking Chinese LLMs across Capability, Alignment and Safety",yes
Improving LoRA in Privacy-preserving Federated Learning,no
Leveraging Large Language Models to Extract Information on Substance Use Disorder Severity from Clinical Notes: A Zero-shot Learning Approach,yes
FinLlama: Financial Sentiment Classification for Algorithmic Trading Applications,yes
Zero-Shot Multi-task Hallucination Detection,no
Reference-based Metrics Disprove Themselves in Question Generation,no
Shifting the Lens: Detecting Malware in npm Ecosystem with Large Language Models,no
TnT-LLM: Text Mining at Scale with Large Language Models,yes
EasyJailbreak: A Unified Framework for Jailbreaking Large Language Models,no
Syn-QA2: Evaluating False Assumptions in Long-tail Questions with Synthetic QA Datasets,yes
MineDreamer: Learning to Follow Instructions via Chain-of-Imagination for Simulated-World Control,no
RouterBench: A Benchmark for Multi-LLM Routing System,no
A Toolbox for Surfacing Health Equity Harms and Biases in Large Language Models,yes
Supervised Fine-Tuning as Inverse Reinforcement Learning,no
EnvGen: Generating and Adapting Environments via LLMs for Training Embodied Agents,no
NovelQA: A Benchmark for Long-Range Novel Question Answering,yes
Using Generative Text Models to Create Qualitative Codebooks for Student Evaluations of Teaching,no
Towards Enabling FAIR Dataspaces Using Large Language Models,no
A Closer Look at Claim Decomposition,yes
Investigating Markers and Drivers of Gender Bias in Machine Translations,no
From explainable to interpretable deep learning for natural language processing in healthcare: how far from reality?,no
QueryAgent: A Reliable and Efficient Reasoning Framework with Environmental Feedback based Self-Correction,no
GPT-4 as Evaluator: Evaluating Large Language Models on Pest Management in Agriculture,yes
Ensuring Safe and High-Quality Outputs: A Guideline Library Approach for Language Models,no
Agent3D-Zero: An Agent for Zero-shot 3D Understanding,yes
"SSCAE -- Semantic, Syntactic, and Context-aware natural language Adversarial Examples generator",no
Metaphor Understanding Challenge Dataset for LLMs,yes
How Far Are We on the Decision-Making of LLMs? Evaluating LLMs' Gaming Ability in Multi-Agent Environments,no
"Counting-Stars: A Simple, Efficient, and Reasonable Strategy for Evaluating Long-Context Large Language Models",no
Reasoning Abilities of Large Language Models: In-Depth Analysis on the Abstraction and Reasoning Corpus,yes
Construction of Hyper-Relational Knowledge Graphs Using Pre-Trained Large Language Models,no
Meta-Prompting for Automating Zero-shot Visual Recognition with LLMs,no
Revisiting The Classics: A Study on Identifying and Rectifying Gender Stereotypes in Rhymes and Poems,no
LLaVA-UHD: an LMM Perceiving Any Aspect Ratio and High-Resolution Images,no
HDLdebugger: Streamlining HDL debugging with Large Language Models,yes
Let's Focus on Neuron: Neuron-Level Supervised Fine-tuning for Large Language Model,no
Linguacodus: A Synergistic Framework for Transformative Code Generation in Machine Learning Pipelines,no
Reinforcement Learning with Token-level Feedback for Controllable Text Generation,yes
LLM3:Large Language Model-based Task and Motion Planning with Motion Failure Reasoning,yes
DEE: Dual-stage Explainable Evaluation Method for Text Generation,no
Do CLIPs Always Generalize Better than ImageNet Models?,yes
VideoAgent: A Memory-augmented Multimodal Agent for Video Understanding,no
Collage Prompting: Budget-Friendly Visual Recognition with GPT-4V,no
HateCOT: An Explanation-Enhanced Dataset for Generalizable Offensive Speech Detection via Large Language Models,no
LLM Guided Evolution -- The Automation of Models Advancing Models,yes
StyleChat: Learning Recitation-Augmented Memory in LLMs for Stylized Dialogue Generation,no
InsCL: A Data-efficient Continual Learning Paradigm for Fine-tuning Large Language Models with Instructions,no
A Novel Paradigm Boosting Translation Capabilities of Large Language Models,no
Decoding Compressed Trust: Scrutinizing the Trustworthiness of Efficient LLMs Under Compression,yes
Scene-LLM: Extending Language Model for 3D Visual Understanding and Reasoning,no
X-LLaVA: Optimizing Bilingual Large Vision-Language Alignment,no
"Can LLM-Augmented autonomous agents cooperate?, An evaluation of their cooperative capabilities through Melting Pot",yes
What Makes Math Word Problems Challenging for LLMs?,yes
JORA: JAX Tensor-Parallel LoRA Library for Retrieval Augmented Fine-Tuning,no
ConvSDG: Session Data Generation for Conversational Search,yes
Improving Dialogue Agents by Decomposing One Global Explicit Annotation with Local Implicit Multimodal Feedback,no
StateFlow: Enhancing LLM Task-Solving through State-Driven Workflows,no
Few-Shot VQA with Frozen LLMs: A Tale of Two Approaches,yes
Reasoning in Transformers -- Mitigating Spurious Correlations and Reasoning Shortcuts,yes
SQ-LLaVA: Self-Questioning for Large Vision-Language Assistant,no
Logic Query of Thoughts: Guiding Large Language Models to Answer Complex Logic Queries with Knowledge Graphs,no
Cheap Ways of Extracting Clinical Markers from Texts,yes
Data is all you need: Finetuning LLMs for Chip Design via an Automated design-data augmentation framework,no
Correcting misinformation on social media with a large language model,yes
Evaluation Ethics of LLMs in Legal Domain,no
Training A Small Emotional Vision Language Model for Visual Art Comprehension,no
Enhancing Event Causality Identification with Rationale and Structure-Aware Causal Question Answering,yes
Beyond Static Evaluation: A Dynamic Approach to Assessing AI Assistants' API Invocation Capabilities,yes
Scaling Data Diversity for Fine-Tuning Language Models in Human Alignment,yes
