Title,Talks about LLMs,Rate,Evidence,Published
AS-ES Learning: Towards Efficient CoT Learning in Small Models,Yes.,3.,"""existing methods often simply generate and incorporate more data from LLMs and fail to note the importance of efficiently utilizing existing CoT data,"" and ""we explore the reason behind the inefficiency of small models in learning CoT.""",2024-03-04T12:13:59Z
Analyzing and Adapting Large Language Models for Few-Shot Multilingual NLU: Are We There Yet?,Yes.,4.,"""we analyse the impact of target language adaptation of pretrained LLMs and find that the standard adaptation approaches can (superficially) improve target language generation capabilities, but language understanding elicited through ICL does not improve and remains limited, with low scores especially for low-resource languages.""",2024-03-04T10:48:13Z
To Generate or to Retrieve? On the Effectiveness of Artificial Contexts for Medical Open-Domain Question Answering,Yes.,1.,"""an alternative path, still under-explored but made possible by the advent of domain-specific large language models, entails constructing artificial contexts through prompting.""",2024-03-04T10:41:52Z
LLM vs. Lawyers: Identifying a Subset of Summary Judgments in a Large UK Case Law Dataset,Yes.,1.,"""an innovative application of the Claude 2 large language model to classify cases based on content-specific prompts.""",2024-03-04T10:13:30Z
Online Training of Large Language Models: Learn while chatting,Yes.,3.,"""existing interaction paradigms between LLMs and users are constrained by either inflexibility, limitations in customization, or a lack of persistent learning.""",2024-03-04T10:00:55Z
Predicting Learning Performance with Large Language Models: A Study in Adult Literacy,Yes.,2.,"""While XGBoost (trained on local machine) outperforms GPT-4 in predictive accuracy, GPT-4-selected XGBoost and its subsequent tuning on the GPT-4 platform demonstrates superior performance compared to local machine execution. Moreover, our investigation into hyper-parameter tuning by GPT-4 versus grid-search suggests comparable performance, albeit with less stability in the automated approach, using",2024-03-04T08:14:07Z
CatCode: A Comprehensive Evaluation Framework for LLMs On the Mixture of Code and Text,Yes.,2.,"""current evaluation methods are either limited in task coverage or lack standardization.""",2024-03-04T07:26:07Z
NPHardEval4V: A Dynamic Reasoning Benchmark of Multimodal Large Language Models,,,,2024-03-04T07:10:31Z
WebCiteS: Attributed Query-Focused Summarization on Chinese Web Search Results with Citations,Yes.,5.,"""existing datasets and evaluation methods in this domain still exhibit notable limitations"" and ""highlights the challenge LLMs face in correctly citing sources, underscoring the necessity for further improvement.""",2024-03-04T07:06:41Z
How Multimodal Integration Boost the Performance of LLM for Optimization: Case Study on Capacitated Vehicle Routing Problems,Yes.,5.,"""a predominant limitation of existing LLM-based optimization methods is their struggle to capture the relationships among decision variables when relying exclusively on numerical text prompts, especially in high-dimensional problems.""",2024-03-04T06:24:21Z
Derivative-Free Optimization for Low-Rank Adaptation in Large Language Models,Yes.,1.,"""Parameter-efficient tuning methods such as LoRA could achieve comparable performance to model tuning by tuning a small portion of the parameters.""",2024-03-04T06:20:31Z
Differentially Private Synthetic Data via Foundation Model APIs 2: Text,Yes.,2.,"""existing methods necessitate DP finetuning of large language models (LLMs) on private data to generate DP synthetic data. This approach is not viable for proprietary LLMs (e.g., GPT-3.5) and also demands considerable computational resources for open-source LLMs.""",2024-03-04T05:57:50Z
Decode Neural signal as Speech,Yes.,2.,"""However, the exploration is not adequate in three aspects",2024-03-04T05:55:01Z
Can LLMs Generate Architectural Design Decisions? -An Exploratory Empirical study,Yes.,3.,"""state-of-the-art models such as GPT-4 generate relevant and accurate Design Decisions, although they fall short of human-level performance.""",2024-03-04T03:56:14Z
Improving LLM Code Generation with Grammar Augmentation,Yes.,1.,"""We present SynCode a novel framework for efficient and general syntactical decoding of code with large language models (LLMs).""",2024-03-03T22:38:35Z
Towards Comprehensive Vietnamese Retrieval-Augmented Generation and Large Language Models,Yes.,1.,"""This paper presents our contributions towards advancing the state of Vietnamese language understanding and generation through the development and dissemination of open datasets and pre-trained models for Vietnamese Retrieval-Augmented Generation (RAG) and Large Language Models (LLMs).""",2024-03-03T21:24:35Z
SCHEMA: State CHangEs MAtter for Procedure Planning in Instructional Videos,Yes.,1.,"""we leveraged the commonsense knowledge in large language models (LLMs) to describe the state changes of steps via our designed chain-of-thought prompting.""",2024-03-03T19:53:06Z
SERVAL: Synergy Learning between Vertical Models and LLMs towards Oracle-Level Zero-shot Medical Prediction,Yes.,4.,"""LLMs' application on domain-specific vertical questions still lags behind, primarily due to the humiliation problems and deficiencies in vertical knowledge.""",2024-03-03T17:35:52Z
ReMatch: Retrieval Enhanced Schema Matching with LLMs,Yes.,1.,"""In this paper we present a novel method, named ReMatch, for matching schemas using retrieval-enhanced Large Language Models (LLMs).""",2024-03-03T17:14:40Z
In-Context Sharpness as Alerts: An Inner Representation Perspective for Hallucination Mitigation,Yes.,5.,"""Large language models (LLMs) frequently hallucinate and produce factual errors, yet our understanding of why they make these errors remains limited.""",2024-03-03T15:53:41Z
Fantastic Semantics and Where to Find Them: Investigating Which Layers of Generative LLMs Reflect Lexical Semantics,Yes.,3.,"""the semantic evolution with the depth of these models are not fully explored, unlike their predecessors, such as BERT-like architectures.""",2024-03-03T13:14:47Z
Infusing Knowledge into Large Language Models with Contextual Prompts,Yes.,1.,"""Knowledge infusion is a promising method for enhancing Large Language Models for domain-specific NLP tasks rather than pre-training models over large data from scratch.""",2024-03-03T11:19:26Z
Logic Rules as Explanations for Legal Case Retrieval,Yes.,1.,"""introducing a novel explainability metric using Large Language Models (LLMs).""",2024-03-03T09:22:21Z
GuardT2I: Defending Text-to-Image Models from Adversarial Prompts,Yes.,1.,"""GuardT2I utilizes a Large Language Model (LLM) to conditionally transform text guidance embeddings within the T2I models into natural language for effective adversarial prompt detection, without compromising the models' inherent performance.""",2024-03-03T09:04:34Z
Ever-Evolving Memory by Blending and Refining the Past,Yes.,5.,"""current large language models often lack this capability, leading to instances of missing important user information or redundantly asking for the same information, thereby diminishing conversation quality.""",2024-03-03T08:12:59Z
Fine Tuning vs. Retrieval Augmented Generation for Less Popular Knowledge,Yes.,5.,"""However, it has been observed that the performance diminishes when dealing with less-popular or low-frequency concepts and entities, for example in domain specific applications.""",2024-03-03T08:07:55Z
MovieLLM: Enhancing Long Video Understanding with AI-Generated Movies,Yes.,3.,"""These models have shown promise in analyzing short video clips. However, when it comes to longer formats like movies, they often fall short.""",2024-03-03T07:43:39Z
The Implicit Bias of Heterogeneity towards Invariance and Causality,Yes.,3.,"""It is a mystery why causality, in a higher layer of understanding, can emerge from the regression task that pursues associations.""",2024-03-03T07:38:24Z
CR-LT-KGQA: A Knowledge Graph Question Answering Dataset Requiring Commonsense Reasoning and Long-Tail Knowledge,Yes.,5.,"""existing KGQA datasets focus on popular entities for which large language models (LLMs) can directly answer without hallucinating and without leveraging the KG"" and ""baseline evaluation of LLMs on CR-LT KGQA demonstrate a high rate of",2024-03-03T04:47:01Z
Breaking Down the Defenses: A Comparative Survey of Attacks on Large Language Models,,,,2024-03-03T04:46:21Z
Right for Right Reasons: Large Language Models for Verifiable Commonsense Knowledge Graph Question Answering,Yes.,4.,"""existing LLM-based methods for KGQA struggle with hallucination on such questions, especially on queries targeting long-tail entities (e.g., non-mainstream and recent entities), thus hindering their applicability in real-world applications especially since their reasoning processes are not easily verifiable.""",2024-03-03T04:22:13Z
On the Compressibility of Quantized Large Language Models,Yes.,3.,"""However, it also faces critical challenges due to the substantial memory requirement of LLMs"" and ""even after quantization, LLMs may still be too big to fit entirely into the limited memory of edge or mobile devices and have to be partially loaded from the storage to complete the inference.""",2024-03-03T03:27:07Z
Automatic Question-Answer Generation for Long-Tail Knowledge,Yes.,3.,"""While they exhibit high accuracy in answering questions related to common knowledge, LLMs encounter difficulties in learning about uncommon long-tail knowledge (tail entities).""",2024-03-03T03:06:31Z
LM4OPT: Unveiling the Potential of Large Language Models in Formulating Mathematical Optimization Problems,Yes.,3.,"""However, this research highlights a notable gap in the contextual understanding capabilities of smaller models such as Llama-2-7b compared to larger counterparts, especially in processing lengthy and complex input contexts.""",2024-03-02T23:32:33Z
Large Language Multimodal Models for 5-Year Chronic Disease Cohort Prediction Using EHR Data,Yes.,,,2024-03-02T22:33:17Z
A Cross-Modal Approach to Silent Speech with LLM-Enhanced Recognition,Yes.,1.,"""Additionally, our introduction of Large Language Model (LLM) Integrated Scoring Adjustment (LISA) significantly improves recognition accuracy.""",2024-03-02T21:15:24Z
Improving the Validity of Automatically Generated Feedback via Reinforcement Learning,Yes.,2.,"""However, both feedback generation and evaluation are challenging",2024-03-02T20:25:50Z
Analysis of Privacy Leakage in Federated Large Language Models,Yes.,5.,"""revealing substantial privacy vulnerabilities in popular LLMs, including BERT, RoBERTa, DistilBERT, and OpenAI's GPTs, across multiple real-world language datasets.""",2024-03-02T20:25:38Z
